nid,changed_date,next_changed_date,field_value_old,field_value_new
54165,2019-05-29 03:00:01,2019-06-12 03:00:02,amber,green
54165,2019-06-12 03:00:02,2019-06-13 10:00:01,green,amber
54165,2019-06-13 10:00:01,,amber,green
54166,2019-05-02 13:00:00,2019-05-22 10:00:01,"",green
54166,2019-05-22 10:00:01,2019-05-22 13:00:00,green,amber
54166,2019-05-22 13:00:00,2019-05-23 10:00:00,amber,green
54166,2019-05-23 10:00:00,2019-05-30 13:00:05,green,amber
54166,2019-05-30 13:00:05,2019-05-31 13:00:05,amber,green
54166,2019-05-31 13:00:05,,green,amber
54167,2019-05-03 03:00:02,,"",green
54168,2019-05-03 03:00:02,2019-05-03 05:30:04,"",green
54168,2019-05-03 05:30:04,2019-05-08 03:00:02,green,amber
54168,2019-05-08 03:00:02,,amber,green
54169,2019-05-03 03:00:02,2019-05-03 14:30:01,"",green
54169,2019-05-03 14:30:01,2019-05-04 03:00:03,green,amber
54169,2019-05-04 03:00:03,2019-05-06 05:30:01,amber,red
54169,2019-05-06 05:30:01,2019-05-08 03:00:02,red,amber
54169,2019-05-08 03:00:02,2019-05-20 13:00:00,amber,green
54169,2019-05-20 13:00:00,2019-05-28 13:00:04,green,amber
54169,2019-05-28 13:00:04,,amber,green
54170,2019-05-03 03:00:02,2019-05-03 14:30:01,"",green
54170,2019-05-03 14:30:01,2019-05-08 03:00:02,green,amber
54170,2019-05-08 03:00:02,,amber,green
54171,2019-05-03 03:00:02,2019-05-03 14:30:01,"",green
54171,2019-05-03 14:30:01,2019-05-04 03:00:03,green,amber
54171,2019-05-04 03:00:03,2019-05-06 05:30:01,amber,red
54171,2019-05-06 05:30:01,2019-05-08 03:00:02,red,amber
54171,2019-05-08 03:00:02,2019-05-20 14:30:00,amber,green
54171,2019-05-20 14:30:00,2019-05-28 03:00:01,green,amber
54171,2019-05-28 03:00:01,,amber,green
54172,2019-05-03 14:30:01,2019-05-27 14:30:00,"",green
54172,2019-05-27 14:30:00,,green,amber
54173,2019-05-06 03:00:02,2019-05-13 11:30:11,"",green
54173,2019-05-13 11:30:11,2019-05-15 07:00:08,green,amber
54173,2019-05-15 07:00:08,,amber,green
54174,2019-05-06 10:00:06,2019-06-03 11:30:05,"",green
54174,2019-06-03 11:30:05,,green,amber
54175,2019-05-06 10:00:06,,"",green
54176,2019-05-06 10:00:06,2019-05-28 13:00:04,"",green
54176,2019-05-28 13:00:04,,green,amber
54177,2019-05-06 10:00:06,,"",green
54178,2019-05-06 10:00:06,,"",green
54179,2019-05-06 10:00:06,,"",green
54180,2019-05-06 10:00:06,2019-06-03 11:30:05,"",green
54180,2019-06-03 11:30:05,,green,amber
54181,2019-05-06 10:00:06,2019-06-17 14:30:01,"",green
54181,2019-06-17 14:30:01,,green,amber
54182,2019-05-06 10:00:06,2019-05-28 13:00:04,"",green
54182,2019-05-28 13:00:04,,green,amber
54183,2019-05-07 03:00:02,2019-05-13 08:30:11,"",green
54183,2019-05-13 08:30:11,2019-05-13 13:00:09,green,amber
54183,2019-05-13 13:00:09,2019-05-30 11:30:05,amber,green
54183,2019-05-30 11:30:05,2019-06-05 03:00:17,green,amber
54183,2019-06-05 03:00:17,,amber,green
54184,2019-05-07 03:00:02,2019-05-15 03:00:02,"",green
54184,2019-05-15 03:00:02,2019-05-20 14:30:00,green,red
54184,2019-05-20 14:30:00,2019-05-30 10:00:01,red,green
54184,2019-05-30 10:00:01,2019-06-03 08:30:07,green,amber
54184,2019-06-03 08:30:07,,amber,green
54185,2019-05-07 03:00:02,,"",green
54186,2019-05-07 05:30:01,,"",green
54187,2019-05-07 05:30:01,2019-05-20 13:00:00,"",green
54187,2019-05-20 13:00:00,2019-06-12 03:00:02,green,amber
54187,2019-06-12 03:00:02,,amber,green
54188,2019-05-07 13:00:08,,"",green
54189,2019-05-07 13:00:08,2019-05-22 08:30:01,"",green
54189,2019-05-22 08:30:01,2019-05-22 13:00:00,green,amber
54189,2019-05-22 13:00:00,2019-06-07 08:30:09,amber,green
54189,2019-06-07 08:30:09,,green,amber
54190,2019-05-07 13:00:08,2019-05-22 10:00:01,"",green
54190,2019-05-22 10:00:01,2019-05-22 11:30:01,green,amber
54190,2019-05-22 11:30:01,2019-05-23 10:00:00,amber,green
54190,2019-05-23 10:00:00,2019-05-29 03:00:01,green,amber
54190,2019-05-29 03:00:01,,amber,green
54191,2019-05-07 14:30:04,2019-05-25 03:00:01,"",green
54191,2019-05-25 03:00:01,2019-06-06 08:30:12,green,amber
54191,2019-06-06 08:30:12,,amber,green
54192,2019-05-09 03:00:02,2019-05-27 05:30:00,"",green
54192,2019-05-27 05:30:00,2019-05-28 10:00:00,green,amber
54192,2019-05-28 10:00:00,,amber,green
54193,2019-05-09 03:00:02,,"",green
54194,2019-05-09 03:00:02,2019-05-15 03:00:02,"",green
54194,2019-05-15 03:00:02,2019-05-22 03:00:01,green,amber
54194,2019-05-22 03:00:01,,amber,green
54195,2019-05-09 03:00:02,2019-05-24 05:30:00,"",green
54195,2019-05-24 05:30:00,2019-05-24 10:00:01,green,amber
54195,2019-05-24 10:00:01,,amber,green
54196,2019-05-09 03:00:02,,"",green
54197,2019-05-09 03:00:02,,"",green
54198,2019-05-10 03:00:02,,"",green
54199,2019-05-11 03:00:03,2019-05-15 07:00:08,"",green
54199,2019-05-15 07:00:08,2019-05-28 05:30:01,green,amber
54199,2019-05-28 05:30:01,,amber,green
54200,2019-05-11 03:00:03,,"",green
54201,2019-05-13 05:30:04,2019-05-30 11:30:05,"",green
54201,2019-05-30 11:30:05,2019-06-06 08:30:12,green,amber
54201,2019-06-06 08:30:12,2019-06-10 14:30:05,amber,green
54201,2019-06-10 14:30:05,,green,amber
54202,2019-05-13 05:30:04,2019-05-30 11:30:05,"",green
54202,2019-05-30 11:30:05,2019-06-11 08:30:44,green,amber
54202,2019-06-11 08:30:44,,amber,green
54203,2019-05-13 05:30:04,2019-06-03 10:00:44,"",green
54203,2019-06-03 10:00:44,2019-06-06 08:30:12,green,amber
54203,2019-06-06 08:30:12,,amber,green
54204,2019-05-13 05:30:04,2019-05-21 14:30:00,"",amber
54204,2019-05-21 14:30:00,2019-06-03 08:30:07,amber,green
54204,2019-06-03 08:30:07,2019-06-13 13:00:00,green,amber
54204,2019-06-13 13:00:00,2019-06-14 10:00:00,amber,green
54204,2019-06-14 10:00:00,,green,amber
54205,2019-05-13 13:00:09,,"",green
54206,2019-05-13 13:00:09,,"",green
54207,2019-05-14 03:00:03,,"",green
54208,2019-05-14 03:00:03,,"",green
54209,2019-05-14 11:30:48,2019-06-12 05:30:01,"",green
54209,2019-06-12 05:30:01,,green,amber
54210,2019-05-14 11:30:48,2019-06-05 10:00:08,"",green
54210,2019-06-05 10:00:08,,green,amber
54211,2019-05-14 11:30:48,2019-06-13 07:00:01,"",green
54211,2019-06-13 07:00:01,,green,amber
54212,2019-05-14 13:00:09,,"",green
54213,2019-05-14 14:30:05,2019-05-25 03:00:01,"",green
54213,2019-05-25 03:00:01,2019-06-06 08:30:12,green,amber
54213,2019-06-06 08:30:12,,amber,green
54214,2019-05-14 14:30:05,,"",green
54215,2019-05-14 14:30:05,2019-05-15 03:00:02,"",green
54215,2019-05-15 03:00:02,2019-05-23 03:00:01,green,amber
54215,2019-05-23 03:00:01,,amber,red
54216,2019-05-14 14:30:05,,"",green
54217,2019-05-15 14:30:06,,"",green
54218,2019-05-15 14:30:06,2019-05-16 03:00:02,"",green
54218,2019-05-16 03:00:02,2019-05-17 08:30:08,green,amber
54218,2019-05-17 08:30:08,,amber,green
54219,2019-05-16 03:00:02,2019-05-28 03:00:01,"",green
54219,2019-05-28 03:00:01,,green,amber
54220,2019-05-16 03:00:02,2019-05-23 14:30:00,"",green
54220,2019-05-23 14:30:00,2019-06-01 03:00:05,green,amber
54220,2019-06-01 03:00:05,2019-06-14 03:00:02,amber,green
54220,2019-06-14 03:00:02,,green,amber
54221,2019-05-16 03:00:02,2019-05-28 03:00:01,"",green
54221,2019-05-28 03:00:01,2019-06-01 03:00:05,green,amber
54221,2019-06-01 03:00:05,2019-06-14 03:00:02,amber,green
54221,2019-06-14 03:00:02,,green,amber
54222,2019-05-16 03:00:02,,"",green
54223,2019-05-16 03:00:02,,"",green
54224,2019-05-16 03:00:02,2019-05-30 11:30:05,"",green
54224,2019-05-30 11:30:05,2019-06-01 03:00:05,green,amber
54224,2019-06-01 03:00:05,2019-06-13 07:00:01,amber,green
54224,2019-06-13 07:00:01,,green,amber
54225,2019-05-16 13:00:08,,"",green
54226,2019-05-20 13:00:00,2019-06-12 10:00:07,"",green
54226,2019-06-12 10:00:07,,green,amber
54227,2019-05-20 13:00:00,2019-06-12 10:00:07,"",green
54227,2019-06-12 10:00:07,,green,amber
54228,2019-05-21 03:00:01,,"",green
54229,2019-05-21 11:30:00,2019-06-05 08:30:47,"",green
54229,2019-06-05 08:30:47,2019-06-05 13:00:16,green,amber
54229,2019-06-05 13:00:16,,amber,green
54230,2019-05-21 11:30:00,,"",green
54231,2019-05-21 11:30:00,,"",green
54232,2019-05-21 11:30:00,,"",green
54233,2019-05-21 11:30:00,2019-06-12 10:00:07,"",green
54233,2019-06-12 10:00:07,,green,amber
54234,2019-05-21 11:30:00,2019-06-01 03:00:05,"",green
54234,2019-06-01 03:00:05,2019-06-04 08:30:07,green,amber
54234,2019-06-04 08:30:07,,amber,green
54235,2019-05-22 11:30:01,,"",green
54236,2019-05-23 03:00:01,2019-06-04 07:00:07,"",green
54236,2019-06-04 07:00:07,2019-06-04 14:30:01,green,amber
54236,2019-06-04 14:30:01,2019-06-05 13:00:16,amber,green
54236,2019-06-05 13:00:16,,green,amber
54237,2019-05-24 14:30:01,,"",green
54238,2019-05-28 11:30:47,,"",green
54239,2019-05-29 03:00:01,2019-05-30 05:30:03,"",green
54239,2019-05-30 05:30:03,2019-06-03 14:30:07,green,amber
54239,2019-06-03 14:30:07,2019-06-05 03:00:17,amber,green
54239,2019-06-05 03:00:17,2019-06-12 03:00:02,green,amber
54239,2019-06-12 03:00:02,,amber,green
54240,2019-05-29 03:00:01,,"",green
54241,2019-05-29 05:30:01,,"",green
54242,2019-05-29 05:30:01,,"",green
54243,2019-05-29 05:30:01,,"",green
54244,2019-05-29 14:30:03,,"",green
54245,2019-05-30 13:00:05,,"",green
54246,2019-05-30 13:00:05,2019-06-07 10:00:14,"",green
54246,2019-06-07 10:00:14,2019-06-13 13:00:00,green,amber
54246,2019-06-13 13:00:00,,amber,green
54247,2019-05-30 13:00:05,,"",green
54248,2019-05-30 13:00:05,,"",green
54249,2019-05-30 13:00:05,,"",green
54250,2019-05-30 13:00:05,,"",green
54251,2019-05-30 13:00:05,,"",green
54252,2019-05-30 13:00:05,,"",green
54253,2019-05-30 13:00:05,,"",green
54254,2019-05-30 13:00:05,,"",green
54255,2019-05-30 13:00:05,,"",green
54256,2019-05-30 13:00:05,,"",green
54257,2019-05-30 13:00:05,,"",green
54258,2019-05-30 13:00:05,,"",green
54259,2019-05-30 13:00:05,,"",green
54260,2019-05-30 13:00:05,,"",green
54261,2019-05-30 13:00:05,,"",green
54262,2019-05-30 13:00:05,,"",green
54263,2019-05-30 13:00:05,,"",green
54264,2019-05-30 13:00:05,,"",green
54265,2019-05-30 13:00:05,,"",green
54266,2019-06-04 03:00:02,,"",green
54267,2019-06-04 03:00:02,,"",green
54268,2019-06-04 03:00:02,,"",green
54269,2019-06-04 03:00:02,,"",green
54270,2019-06-04 03:00:02,,"",green
54271,2019-06-04 11:30:07,,"",green
54272,2019-06-04 14:30:01,2019-06-07 03:00:03,"",green
54272,2019-06-07 03:00:03,,green,amber
54273,2019-06-04 14:30:01,2019-06-07 03:00:03,"",green
54273,2019-06-07 03:00:03,,green,amber
54274,2019-06-04 14:30:01,2019-06-07 03:00:03,"",green
54274,2019-06-07 03:00:03,,green,amber
54275,2019-06-05 03:00:17,,"",green
54276,2019-06-05 14:30:07,2019-06-14 14:30:00,"",green
54276,2019-06-14 14:30:00,,green,amber
54277,2019-06-06 08:30:12,,"",green
54278,2019-06-06 08:30:12,2019-06-07 03:00:03,"",green
54278,2019-06-07 03:00:03,,green,amber
54279,2019-06-06 08:30:12,,"",green
54280,2019-06-10 14:30:05,2019-06-11 03:00:03,"",green
54280,2019-06-11 03:00:03,,green,amber
54281,2019-06-11 14:30:01,,"",green
54282,2019-06-11 14:30:01,,"",green
54283,2019-06-11 14:30:01,,"",green
54284,2019-06-11 14:30:01,,"",green
54285,2019-06-11 14:30:01,,"",green
54286,2019-06-12 03:00:02,,"",green
54287,2019-06-12 03:00:02,,"",green
54288,2019-06-13 11:30:01,,"",green
54289,2019-06-13 11:30:01,,"",green
54290,2019-06-13 11:30:01,,"",green
54291,2019-06-13 11:30:01,,"",green
54292,2019-06-13 11:30:01,,"",green
54293,2019-06-13 11:30:01,,"",amber
54294,2019-06-13 11:30:01,,"",green
54295,2019-06-13 11:30:01,,"",green
54296,2019-06-13 11:30:01,,"",green
54297,2019-06-14 11:30:04,,"",green
54298,2019-06-15 03:00:03,,"",green
54299,2019-06-17 05:30:01,,"",green
54300,2019-06-17 05:30:01,,"",green
54301,2019-06-17 05:30:01,2019-06-17 07:00:01,"",green
54301,2019-06-17 07:00:01,,green,amber
